folder_name	RGID	RGLB	RGPL	RGPM	RGSM	RGDS1	RGDS2	RGPU
8f2f2880-5e92-44f9-8b1c-2e7d2e2caf65	SRR5290179	SRR5290179_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290179_PU
896d6fa2-73f8-45ca-b4a9-5ba076a4194e	SRR5296686	SRR5296686_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296686_PU
7107f8b1-7d34-49bb-80d7-b7792b0bde77	SRR5296628	SRR5296628_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296628_PU
0fd511ad-1be7-4c6a-a1f8-b55beb1cf165	SRR3052378	SRR3052378_LB	ILLUMINA	HiSeq2000	D_OX1407	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052378_PU
932a50cc-e197-42b2-be72-d8f80940b620	SRR5296983	SRR5296983_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296983_PU
ec22623b-9397-4065-b727-38f7285390f4	SRR3053065	SRR3053065_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053065_PU
275679cd-640b-4e00-8dca-b01aa26d4dcf	SRR3052371	SRR3052371_LB	ILLUMINA	HiSeq2000	D_OX1407	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052371_PU
e9566bc3-0834-4678-8446-08822240b41c	SRR5289889	SRR5289889_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289889_PU
3beaa2d4-cae6-4b20-b7e8-7e6666dc744b	SRR5290481	SRR5290481_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290481_PU
56e53c8f-12f0-4293-b632-522018c07b61	SRR5289891	SRR5289891_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289891_PU
1376a880-14e2-46c5-bda3-d41cf3dd72aa	SRR5289873	SRR5289873_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289873_PU
b708420e-3de8-40fb-8c98-22ed9f764036	SRR5290217	SRR5290217_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290217_PU
0c6d3972-55c5-46c1-97ae-4e691f5b7ac2	SRR3052201	SRR3052201_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1991_with_ERCC	Smart-seq2	normal	SRR3052201_PU
655dfc19-2c61-4c60-b9d1-03954f5597c2	SRR5290378	SRR5290378_LB	ILLUMINA	HiSeq4000	D_Normal_donor_1989	Smart-seq2	normal	SRR5290378_PU
beeb27bd-498d-4762-9418-22035e208da4	SRR5290316	SRR5290316_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290316_PU
ef7f75b7-21da-4e6a-b949-3ec5f3ec8324	SRR5296992	SRR5296992_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296992_PU
434256b3-c13c-4005-b0aa-2b8669c1b01e	SRR5296622	SRR5296622_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296622_PU
50e48cf7-5ae9-456c-98b9-16670e7d428e	SRR5290440	SRR5290440_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290440_PU
037ced58-ca61-420f-b8e0-064a954e792b	SRR5296826	SRR5296826_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296826_PU
2663942c-a543-433b-b264-88051889b262	SRR5289943	SRR5289943_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289943_PU
174250be-56b4-47c2-b31d-62d9ca4dfc0c	SRR5290309	SRR5290309_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290309_PU
f2d7a937-3ac4-4812-aec9-5dbb1c8e91db	SRR5296654	SRR5296654_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296654_PU
45632e29-f4cf-4833-a2d3-77680f7bd6e9	SRR5297060	SRR5297060_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297060_PU
8ac9496d-36ac-42de-8651-8e5ceea6cae1	SRR3052559	SRR3052559_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052559_PU
5ab9a25a-b48f-47da-aa13-647bb58ea9ce	SRR5296636	SRR5296636_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296636_PU
873adf7e-6a77-4ffa-8bda-3e55bad8b812	SRR3053128	SRR3053128_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053128_PU
50854ddf-e704-45fb-bc4d-5068c0fbf985	SRR3052073	SRR3052073_LB	ILLUMINA	HiSeq2000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052073_PU
39ceaed8-a628-4644-b8c1-6b73b1cfda20	SRR5290195	SRR5290195_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290195_PU
f9ad3cc2-29bf-438a-91e0-5ab5169d2f30	SRR3052253	SRR3052253_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052253_PU
7fcaf435-0a33-4543-a4c1-f25524c88b2d	SRR5296638	SRR5296638_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296638_PU
fbb3acea-0e64-4378-b5aa-9ec68ac6a7fa	SRR5296798	SRR5296798_LB	ILLUMINA	HiSeq4000	D_OX1528	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296798_PU
42710070-f1db-4195-b1fe-5e39e97233db	SRR5290290	SRR5290290_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290290_PU
8ee1bdc4-dbbb-449e-a99b-0b27b5a3bd88	SRR3052502	SRR3052502_LB	ILLUMINA	HiSeq2000	D_OX1902	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052502_PU
a6709ec1-e0ff-4394-8da8-fc47ae790081	SRR5289896	SRR5289896_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289896_PU
f3b195a4-97ea-4048-87b2-a2b7cd0630f2	SRR5289830	SRR5289830_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289830_PU
70b38be7-c97d-47d9-8902-24d93d405437	SRR5289847	SRR5289847_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289847_PU
0b10886f-225d-4fb5-aba9-05ba10a23b15	SRR5290042	SRR5290042_LB	ILLUMINA	HiSeq4000	D_OX2286	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290042_PU
d50e22a8-89a8-4832-addd-b54e5244b1c4	SRR5289957	SRR5289957_LB	ILLUMINA	HiSeq4000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289957_PU
53652a41-63b8-481a-8955-81a3fe771fe9	SRR3052655	SRR3052655_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052655_PU
6329f0aa-5762-4e3c-a4e4-2459d0491736	SRR3052951	SRR3052951_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052951_PU
ebee24e1-b469-4f55-8579-5715e04dbd97	SRR3052775	SRR3052775_LB	ILLUMINA	HiSeq2000	D_OX2046	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052775_PU
f8a12180-0090-40c0-b3d2-a13f9db6a11f	SRR5296699	SRR5296699_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296699_PU
08bd4c03-10fe-4fa4-906d-553a8f22a000	SRR5290090	SRR5290090_LB	ILLUMINA	HiSeq4000	D_CML960	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290090_PU
e4ac4526-4344-4546-b958-71abe7651261	SRR5456194	SRR5456194_LB	ILLUMINA	HiSeq2000	D_OX1902	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5456194_PU
f1bbd0d5-94f6-460e-9015-5a1ba8922639	SRR5290492	SRR5290492_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290492_PU
3a38f591-b892-4606-893b-a2072594ac45	SRR5290526	SRR5290526_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290526_PU
fca0c253-6e66-4ff2-b9ef-558759ac12e9	SRR5290359	SRR5290359_LB	ILLUMINA	HiSeq4000	D_Normal_donor_lonza_age_22	Smart-seq2	normal	SRR5290359_PU
83f8084c-f04e-43e3-a68f-fefd6b1df860	SRR3052423	SRR3052423_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052423_PU
38b1b046-2b67-4cb9-902b-2afc2d4e0ee5	SRR5289824	SRR5289824_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289824_PU
47ca00cf-1fad-4382-b915-8362ef01e15b	SRR5290234	SRR5290234_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290234_PU
ceede453-d42d-40f8-9f51-f50e364b0a9b	SRR5296933	SRR5296933_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296933_PU
5abf0d2f-35a8-456f-83c1-b86f35a43826	SRR5296739	SRR5296739_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296739_PU
4759b4e5-c147-484c-bc64-9d94600e7112	SRR3052309	SRR3052309_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052309_PU
ad7588c4-a318-43f7-9d9b-b92ee6dac273	SRR5296814	SRR5296814_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296814_PU
f91680d5-ad14-4caa-aa58-d41e5ed8ee56	SRR3052814	SRR3052814_LB	ILLUMINA	HiSeq2000	D_OX2046	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052814_PU
8d47365b-4ede-401f-bfa7-4dd2f90c480b	SRR3052234	SRR3052234_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052234_PU
93a50331-8ec2-41b4-a3aa-210b130b996e	SRR3052627	SRR3052627_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052627_PU
fa2e0f68-870a-4331-83b2-6ff0fdba27fe	SRR3052107	SRR3052107_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1989	Smart-seq2	normal	SRR3052107_PU
5c6b5383-c555-42cb-928c-07c4369e6662	SRR3052508	SRR3052508_LB	ILLUMINA	HiSeq2000	D_OX1902	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052508_PU
19853242-acf2-46f0-8c62-90fa6727606c	SRR5296749	SRR5296749_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296749_PU
05d40152-71d9-4a7a-bd46-28188d7126ad	SRR3052471	SRR3052471_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052471_PU
88a458bf-4460-4ddd-a121-abec2db9d81b	SRR5296706	SRR5296706_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296706_PU
7422b86d-41f3-4ad2-805e-68f5c18c7537	SRR3052391	SRR3052391_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052391_PU
3132525d-034e-45f7-a18f-d166870f58e5	SRR5290430	SRR5290430_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290430_PU
a3011ac7-64dd-418f-b2de-152d8caaf444	SRR5290015	SRR5290015_LB	ILLUMINA	HiSeq4000	D_CML691	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290015_PU
06adb1e8-9553-455e-b542-3fee44affa5f	SRR3053093	SRR3053093_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053093_PU
b554769c-b7e5-40ee-adc0-4f4acd271d1c	SRR3052989	SRR3052989_LB	ILLUMINA	HiSeq2000	D_OX753	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052989_PU
1d11229a-b4f2-481e-b640-7f4e1c1f10c6	SRR5296880	SRR5296880_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296880_PU
59d80e34-ab41-48f2-8f34-0f15396f8c93	SRR3052929	SRR3052929_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052929_PU
c8173ed8-856e-4d29-b2a6-f5e8d2a4cf64	SRR3052851	SRR3052851_LB	ILLUMINA	HiSeq2000	D_OX2125	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052851_PU
37c88034-5ac1-4673-9caa-2200845563e9	SRR5289962	SRR5289962_LB	ILLUMINA	HiSeq4000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289962_PU
8ae0996c-a085-4233-b8ca-ca9f23962b2e	SRR5289869	SRR5289869_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289869_PU
b6ce81d4-8451-45a9-8927-bd2c7598e468	SRR3052127	SRR3052127_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1991	Smart-seq2	normal	SRR3052127_PU
2ffaeee0-82a9-4ec3-930a-caea82adc2fc	SRR3052579	SRR3052579_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052579_PU
fd9a5757-b744-4743-91ba-f8dc2e8030ed	SRR5289993	SRR5289993_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289993_PU
8d07021a-20d5-4b9b-9242-8199c4cb8533	SRR5296668	SRR5296668_LB	ILLUMINA	HiSeq4000	D_OX703	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296668_PU
ee56350b-5352-463d-a659-32a4945d59ad	SRR3052838	SRR3052838_LB	ILLUMINA	HiSeq2000	D_OX2125	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052838_PU
7ac2238e-8a73-4d00-a219-5ba894c93e89	SRR5296980	SRR5296980_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296980_PU
bcae454d-3fe0-4143-b4a2-6f3a08f1d29e	SRR5290401	SRR5290401_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290401_PU
fa565189-6677-4c6c-bf3b-60ec73d7cff0	SRR3052233	SRR3052233_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052233_PU
038fda6c-0010-477f-8c5e-af887d6a747c	SRR3052733	SRR3052733_LB	ILLUMINA	HiSeq2000	D_OX2046	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052733_PU
5ea6bd25-aa7d-49ef-81c9-b09631c37761	SRR3052584	SRR3052584_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052584_PU
04263332-2a79-4c19-b2b5-d70304944cc4	SRR5296924	SRR5296924_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296924_PU
77831947-de8a-4d49-91f6-1e2a817d1c53	SRR3053111	SRR3053111_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053111_PU
e2498b01-ba1b-4081-8843-2bf8970fc304	SRR3052717	SRR3052717_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052717_PU
bc1542d5-5889-4f1f-be80-55788c466355	SRR5289880	SRR5289880_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289880_PU
8ca71c95-6d8e-499f-858d-a91edaaa9ef6	SRR5296914	SRR5296914_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296914_PU
2d731a43-06dc-4d88-b84a-d951a5c18188	SRR3052955	SRR3052955_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052955_PU
e2e7eaac-0539-4679-ab8e-277994513600	SRR5296673	SRR5296673_LB	ILLUMINA	HiSeq4000	D_OX703	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296673_PU
5f16c7d0-3bb6-4d8e-a4c4-40d2b454d728	SRR3052060	SRR3052060_LB	ILLUMINA	HiSeq2000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052060_PU
f12077b9-776e-4658-8274-8e1fabc742d5	SRR5290397	SRR5290397_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290397_PU
d68bdc85-e5ae-4269-be7f-957218b8930d	SRR3052236	SRR3052236_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052236_PU
c0252349-a2e6-428d-aa6e-a5e3b27125c1	SRR5289989	SRR5289989_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289989_PU
a2fe277f-6ccd-458d-8892-1464e41d475c	SRR3052494	SRR3052494_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052494_PU
651dfce8-5d0e-460f-a30c-136c1744167a	SRR3052235	SRR3052235_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052235_PU
19ea175a-c25d-434e-ae8d-729c4632cdfc	SRR5296664	SRR5296664_LB	ILLUMINA	HiSeq4000	D_OX703	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296664_PU
e1f38590-0cfc-4c94-b239-bd29b25d189a	SRR3052359	SRR3052359_LB	ILLUMINA	HiSeq2000	D_OX1407	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052359_PU
2d2dab6d-fa16-47a8-a4db-0cb831a32507	SRR3052409	SRR3052409_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052409_PU
2604c59c-ad10-4728-8696-1bf8abbc4227	SRR3052607	SRR3052607_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052607_PU
069d1903-3f91-4a21-a153-aa3378243e27	SRR3052909	SRR3052909_LB	ILLUMINA	HiSeq2000	D_OX664	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052909_PU
9ab5601f-43d3-435b-8ebc-f800e5e82098	SRR5290241	SRR5290241_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290241_PU
22a455eb-2abc-45dc-b353-241d572a92ec	SRR5296872	SRR5296872_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296872_PU
0b92da13-fe01-4877-97d1-bb6a95a8d444	SRR5290161	SRR5290161_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290161_PU
f6865d32-cd2a-459e-a2a4-11160f79200a	SRR3052399	SRR3052399_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052399_PU
72742b2c-4d57-4c5c-b93f-dde377532981	SRR3053056	SRR3053056_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053056_PU
092475f5-2396-44ab-9fd8-9d47ae2c1d2e	SRR3052095	SRR3052095_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1989	Smart-seq2	normal	SRR3052095_PU
2cc52e91-6946-48de-a7d7-0dd934fac0b0	SRR3052986	SRR3052986_LB	ILLUMINA	HiSeq2000	D_OX753	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052986_PU
ea6548c2-52a9-48b1-9a74-40d6f6aee9ca	SRR3052357	SRR3052357_LB	ILLUMINA	HiSeq2000	D_OX1407	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052357_PU
b2464112-53c4-4c7b-8f58-a9d304daa977	SRR3052249	SRR3052249_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052249_PU
da32dcd5-8567-4910-8f1b-e2364ae1e893	SRR5289920	SRR5289920_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289920_PU
ebdf11db-7222-496a-8801-9653fbbf14cc	SRR3052276	SRR3052276_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052276_PU
5089b460-4649-4e9b-bd80-436c8046a129	SRR5290409	SRR5290409_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290409_PU
0dd432a1-a39b-4559-ad32-86a2a228fd56	SRR3052275	SRR3052275_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052275_PU
518dc8f1-da10-4cc9-ab9f-0d85ab2c1a34	SRR5290097	SRR5290097_LB	ILLUMINA	HiSeq4000	D_CML960	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290097_PU
fd31f78d-75c0-4c6e-9ef0-8128fdc2a702	SRR3052490	SRR3052490_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052490_PU
d195d8c8-dde3-422b-aca5-9f8b9088e939	SRR5296625	SRR5296625_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296625_PU
d22b189c-b77b-4ce9-a950-65a47e4d3f2a	SRR5290207	SRR5290207_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290207_PU
1a086c25-abfc-4b7e-9c74-7740d62431d2	SRR5289798	SRR5289798_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289798_PU
60c47cf0-9a7b-4781-bfd9-a5ea6cbdd4af	SRR5289914	SRR5289914_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289914_PU
b6c51a2b-8735-40ac-83d6-08e0c3fefc9b	SRR5296618	SRR5296618_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296618_PU
8996ac95-89a4-48ee-9f51-c8754ebbfe7b	SRR5289922	SRR5289922_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289922_PU
595f53db-8fee-4587-8cc3-47aa452e7023	SRR5296961	SRR5296961_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296961_PU
1c65d29d-c89c-4244-93b3-d61cf8b32a67	SRR3052403	SRR3052403_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052403_PU
71048a16-5da0-4786-84d1-673ea39ea6eb	SRR5289903	SRR5289903_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289903_PU
df2939e4-738b-45f2-b50f-3f66b1556a3d	SRR5297037	SRR5297037_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297037_PU
32e6232c-51d9-408e-9fcc-5c8a5ca1a7d0	SRR5296835	SRR5296835_LB	ILLUMINA	HiSeq4000	D_OX1071	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296835_PU
d35d9b50-c781-4d79-94ed-3912e7a89b79	SRR5296964	SRR5296964_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296964_PU
a50e6217-6899-4836-bde8-a9cb596382e3	SRR5297000	SRR5297000_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297000_PU
cb8255cf-036a-4a24-a6c0-ce0b668e56f4	SRR3053109	SRR3053109_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053109_PU
39858999-50c5-4d0b-ad54-c74e87330b23	SRR5296630	SRR5296630_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296630_PU
993e9cf0-a7c9-4325-8345-eb967d916da2	SRR5290255	SRR5290255_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290255_PU
4de4b425-728e-49b8-baa3-78c19f26423d	SRR3052178	SRR3052178_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1991_with_ERCC	Smart-seq2	normal	SRR3052178_PU
8afc2d09-03ef-42b5-8a22-0118d721788f	SRR3052549	SRR3052549_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052549_PU
bb58523a-dd1b-403a-ba08-ae7a21793546	SRR5296785	SRR5296785_LB	ILLUMINA	HiSeq4000	D_OX1528	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296785_PU
73d62a80-ca8c-4267-b0fb-a07d4853e893	SRR5290358	SRR5290358_LB	ILLUMINA	HiSeq4000	D_Normal_donor_lonza_age_22	Smart-seq2	normal	SRR5290358_PU
8c65e0a1-11a5-4ee3-82e0-9d76892861b6	SRR5289791	SRR5289791_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289791_PU
